"Date","ACME","ADAX","ALTU","APAC","ARNE","BEAV","BESS","BIXB","BLAC","BOIS","BOWL","BREC","BRIS","BUFF","BURB","BURN","BUTL","BYAR","CAMA","CENT","CHAN","CHER","CHEY","CHIC","CLAY","CLOU","COOK","COPA","DURA","ELRE","ERIC","EUFA","FAIR","FORA","FREE","FTCB","GOOD","GUTH","HASK","HINT","HOBA","HOLL","HOOK","HUGO","IDAB","JAYX","KENT","KETC","LAHO","LANE","MADI","MANG","MARE","MAYR","MCAL","MEDF","MEDI","MIAM","MINC","MTHE","NEWK","NINN","NOWA","OILT","OKEM","OKMU","PAUL","PAWN","PERK","PRYO","PUTN","REDR","RETR","RING","SALL","SEIL","SHAW","SKIA","SLAP","SPEN","STIG","STIL","STUA","SULP","TAHL","TALI","TIPT","TISH","VINI","WASH","WATO","WAUR","WEAT","WEST","WILB","WIST","WOOD","WYNO"
"20090330",15618735.4107562,15988768.3398588,19258062.3385083,18749498.8479622,19515417.6910332,19011782.3818484,19292477.8848066,15971630.6466712,15544968.0623516,20310307.2307256,15797584.5392023,16399417.3775733,15950071.3704068,16728221.2781819,15583107.606203,15674522.0698856,19162798.8115485,16288523.9497647,19465866.3113149,16163753.5733859,15813415.4090866,17136109.7217178,19923350.851073,15709001.6247477,16604392.2313743,16603109.4625485,17113758.2191729,15686722.6898563,16253634.9755543,16121339.6486637,19388147.4276892,16164534.4686604,15865269.175713,15298629.0210944,16736636.0231337,18730973.7810243,19507480.9428045,16197108.9386831,16366311.3698159,16154343.6942813,19285881.056205,20306025.5753436,19297592.2115401,17126427.355314,17398661.2653787,16464540.1644604,20275679.6453602,15571319.968973,16330149.0018582,14901447.6049595,15895348.5839965,19520473.9773279,15549240.9281722,16425404.7877787,16453863.2549841,16125421.9653737,18973090.9018829,16608695.0246134,15921461.9341795,15234003.3933204,15504112.3488868,15285318.4956946,16181478.9315218,15940261.2924621,15841430.8940377,15644037.9606074,16230694.1812303,15554785.9078864,15870841.0131292,16117556.1620424,18788814.3411512,15720611.0398034,19179812.9934501,16712820.3769707,16854876.4685561,16282851.3268527,16087106.9680021,15666040.6269664,18095743.0497146,16277909.8811431,16748185.7899252,15598710.1057342,16487025.5656444,16266303.0409849,16478961.6044103,17165571.8079822,19698002.22411,15618662.8025159,16217998.6153567,15954363.9155421,16457832.9172715,19044292.9128082,19060348.7979107,16267721.9994283,15796875.2556057,17163986.2787116,19498768.9680624,15433445.6715668
"20090331",21322117.8018355,20902864.9684454,24045057.5713612,24359936.3732971,24005791.9485969,22308479.3549679,24749508.2477569,20874906.2785125,21075357.3079111,22114178.0955331,20673173.7201258,21704403.0192686,20813196.181232,20519091.2417291,21675832.3688759,20390952.45014,24341138.6263785,21204943.1727153,24365830.857908,20659905.7129174,21052662.1973099,21616667.0488707,24249702.3304638,20915334.4030805,19338507.8415621,19802229.7855656,19485636.0148213,21245342.9172997,20387193.8217054,21150012.1163215,24058534.8890584,19882001.8807792,20971510.3402977,21723944.3236303,21126483.5094214,24231401.8014682,22473632.8110988,21474285.4058932,20698679.9892429,21177976.8558485,24225607.1863167,25336200.73819,22543273.5887407,20111176.4845388,18655461.6020728,19529366.731091,22100961.5202367,21483305.4419273,21479427.4559268,20476214.745356,20634129.5766867,24752282.7174257,21574789.6226411,20577086.407991,20023820.3427508,21435502.652067,24965021.7217172,20346704.8218071,21552261.1321995,19133283.7710807,21673840.8566157,21210116.1682204,21055061.4172256,20966101.4262472,20810635.3901587,20061733.4854924,20756954.9157861,21738937.2553914,21662693.8169481,20119695.8181712,23876020.2576455,21578517.1998418,24350241.8469788,21454819.092623,19657984.7273493,20491716.6078136,21187136.6967043,21138271.669369,21686829.8285478,21217166.1856445,19790956.1517168,21105042.5154512,20519324.5159929,21437025.7979488,19943171.8099239,19508035.8249028,24831593.3664263,20307124.1099028,20691269.8264599,21548056.9849766,21611135.6140462,23964380.5530866,24297616.5454474,19319522.2864028,19571711.9261797,18321815.9525386,23137976.7676506,21430701.0179162
"20090401",16716205.0629068,18571496.0307343,18549846.4407385,19143479.6523028,17387652.1152447,16546766.9716255,18594538.3321434,19537068.9955899,16621781.0463389,17872801.2991691,18414060.8431099,16486336.0294333,18653142.9386492,14481644.9079557,17841927.2235885,17139377.100459,18120006.729467,17991538.7308451,17866585.4411857,18472835.7992756,18296655.448297,16038605.3433916,18286530.1322035,16420467.6706955,19481162.6324,19687171.2823084,20734090.7430752,19203522.8941077,18876523.5244953,16526739.7855451,18021106.6714597,19798742.8506907,15432407.0628121,18549191.9998174,15122426.582824,18662850.7381851,17236845.98028,17080524.261272,20002834.7661063,15992704.4039457,18708977.9398796,19367580.0995325,16753209.4403593,19706784.9264001,19991267.466491,20896810.1115111,17958619.7802922,17500374.6833337,16043374.7116184,18433945.7426607,17800315.3916593,18659293.8835412,17685328.8759123,14562011.0813153,19168857.7315517,15771885.5792166,18946352.4253941,20878517.3946592,16496324.8026545,19401947.0345148,17696784.1163632,16444698.7753273,19862406.3751115,18568204.435294,18984932.3247947,18857531.6218365,17717071.2218728,18029897.2341745,18048407.0721483,20054272.5191224,18032663.801922,17462136.6360428,18334647.6790079,18244611.2607476,20361769.6774093,14843604.1344074,18262279.9925464,18991019.5408914,15544722.6114867,17320867.6164953,19966812.3810455,17569193.1967213,18867998.5869054,18188308.0516977,20835488.0472391,20566418.8701205,19384673.9939796,17640825.528282,20303386.1822127,17279336.7122306,15464247.1859894,20065551.9244217,18590369.2532441,21164229.3622178,19563157.5668511,21120614.3547923,17429973.6412364,18491051.4933995
"20090402",13528628.5591745,11168824.6554514,19591688.4558189,17045876.8630277,19762162.2397099,21158366.5671118,18964965.2802331,10161572.5601673,12798336.3655975,23702361.4813149,10766154.0562313,13104131.4064293,10786780.096043,17145286.8626092,11983283.7959365,12114864.9937015,19002703.277924,11716717.6892585,19409428.8580288,10382703.6069841,11085721.0474799,14425962.1266181,19816594.8843187,12379077.5522089,8676265.39728537,9054439.74648319,8489763.94001318,10770149.1784752,11210294.5786625,12802419.1396765,19951588.1849143,9777663.83747523,15139160.064642,11521578.139232,16476893.9553976,17453682.0194661,22549436.2597448,12056155.3040449,10217293.4656047,13583065.2472933,18921308.7911197,21319188.4441024,22443697.7530811,10184706.7816198,9616450.40012895,9086292.96566513,23497961.4052103,13715477.0404289,13787459.1916969,10646524.0091799,11626276.0157174,20049711.0382437,12021634.5226153,16293363.796166,9553722.73629099,13299818.6668093,18376513.2994823,9564297.09497495,12784489.0144605,8847492.82827901,12307051.7637037,13217770.9676647,10811233.9920993,10874002.9841038,10468227.2848825,9839502.07010067,11642566.3563499,11551258.1473693,11918250.6566732,9829173.19613844,17782929.0245963,12171055.2499991,19421710.5513828,12756857.1038625,8743051.52566667,14686033.4465123,11475171.0572032,10424700.1724075,20268453.4708597,11728214.3220532,8983904.26376174,11710213.6807655,10079139.163664,11677605.5300437,9280342.71275966,8589780.87605321,19910607.7009701,11013871.5457215,10039822.2334663,12131337.716786,13472132.5818991,17148317.6216162,18163040.418926,8476701.43081346,9791271.11370254,8241670.08061054,18407188.0296807,11105103.1544821
"20090403",20252073.1829777,21699700.1979168,22503559.7536622,22989212.5757902,23079940.4285315,22871812.6868799,23008855.8552543,22653583.929252,20906660.1794992,24118423.9063907,21562669.4452418,21241133.0842942,21930758.9312291,20877387.1851673,21216396.4946283,20461528.7885188,22714664.1147576,21339441.5093103,23646834.4691681,21815092.2144954,21423579.4925719,21143833.1250333,23211953.090348,20095312.5768555,22724272.2431735,22902738.6760512,23559322.1014602,22365675.221522,21853057.3922761,20510382.5075853,22706362.7136682,22612087.5973871,20572309.4547471,21844156.5524127,21200603.4566391,22677098.5171297,23302232.0621069,20912246.7643513,22995469.7248864,20250279.802006,22901092.3858244,23825657.14809,23173657.4337859,23012644.4122832,23045466.1902574,23629132.8705753,24054880.8093664,20377220.575175,20885557.494835,21662618.3073028,21000920.2631587,22936980.7276607,21613022.5754532,20529585.5560784,22269997.1263585,20552648.7102055,22775120.1397798,23676658.8404991,20255598.5791903,22539323.9023727,21311713.2282371,19940085.8821786,22699754.3537098,21790080.7036465,21992357.2967901,21862463.9737683,21069574.2696115,21668142.0542208,21520950.9529027,22801618.585455,22431915.0279163,21378408.6678005,22708152.1745538,21582311.0866351,23331401.8872624,20321813.7130364,21586895.2331074,22170619.2251372,21709463.2951577,20996981.9150861,23049147.6675543,21087933.3733946,22080667.131048,21559780.9020799,23515442.1861468,23468900.4105097,23337943.2249104,20754521.7004466,23066467.1290507,20825833.1082178,20037345.7320817,23304222.5212965,22845978.8909314,23508301.2609607,22567266.5376897,22860084.1314404,23486563.6713421,21884434.3469318
"20090404",18744352.3707052,19592105.9503606,22270174.6083541,22227929.871731,22571312.140204,21588115.7947427,22531968.972998,19658578.505637,19050359.1975495,22327599.0768429,19332783.1026577,19598519.1734809,19514801.8088236,19489233.6501063,19126357.233082,18918348.1925157,22259371.8960435,19626806.398233,22925105.4785422,19668020.4762302,19327059.7800584,20218908.2300257,22814921.8585988,18911732.2054776,19840488.6188952,19897700.5698337,20190551.3678719,19399787.78296,19603793.7134503,19264975.5549405,22412174.9538069,19579525.7914155,18942846.7759102,19131867.4211362,19701048.9460768,22049378.8536354,21810923.9797611,19302422.9965074,19921075.6542919,19181735.4469084,22452869.7947407,23441632.5086276,21750606.6204294,20373608.0514349,20225607.1838072,20009989.3074939,22171726.7908573,18606202.2279348,19673992.9571772,18756895.8222742,19220587.0593473,22695015.0157777,19329388.6907549,19236108.1639295,19718705.8708083,19178498.8364578,22419406.1230139,20150898.2318872,19233855.4397344,18664476.5878844,19140728.5701033,18490188.6036467,19736393.9241388,19438538.1567607,19431627.5765171,19233824.8803614,19401589.8571026,19265765.2862205,19428145.9488389,19594187.7074098,21831291.992214,19259854.7217401,22318383.2077899,19977418.7504065,20066801.8319152,19299133.0614072,19576254.9998508,19400515.8950786,20743372.4416781,19443535.0348303,19994390.2666564,19048358.9601823,19790065.1130881,19668559.6523167,20026691.5942961,20255049.5459631,22925125.3135178,18966041.7684838,19771790.7433195,19259333.1175487,19080110.393934,22403280.1852958,22216173.8244277,19653754.3529783,19358371.9451704,20507269.8750754,22633508.7014917,19261216.5970607
"20090405",20142700.2268839,18497617.2159829,22004770.5963009,22073613.2734767,21295939.3792123,19314697.8777289,22304143.4384384,17170779.0689234,18063080.9556893,19114912.9998202,18002876.0457813,19571532.9261068,17535916.6541963,18690201.8010272,18188553.7286027,19679993.6764661,21883774.5704309,19593961.9613294,21821138.5585638,18685632.1396728,17925217.2635683,19404684.494495,21590134.3259421,19560803.3077328,16586081.9084143,17345060.0419656,15836966.9487912,16895886.4231067,19285066.7041586,19471922.7584705,21774161.9782861,16525468.0378603,19092427.4522752,17959314.9702838,19203993.6455006,21952537.9390141,19353220.0014054,19339979.4552608,17106444.6964594,19748187.8700189,21938948.3306268,22968587.1974331,19469837.6968039,18029412.5643298,16425107.958843,14880464.3231514,18984117.6608928,20309795.6959979,19600879.828787,18808529.9489259,19657511.3577285,22566983.347039,18457899.8722786,18723485.9581804,17447930.8001479,19258989.4451202,22935733.6445572,15326789.6030225,20130055.3311473,16195120.0931802,18360451.9521446,20066432.9540886,16727887.6709632,17506592.2232734,17790648.1800693,16757611.5493957,18840590.6124695,18398208.5945095,18560254.0732432,15904205.7287741,21193804.7708429,18427684.1284215,22122232.958152,19942896.5659813,16284830.020078,18958417.8276498,18529517.2528302,17181724.0920516,19244293.9960226,19269344.2502479,16680193.4546684,18021788.5092039,18175063.0651078,19915220.4523067,15769999.1157774,16364381.7948854,22741864.6192505,19038073.5300027,16144377.190648,20030301.2717177,20029255.7280604,21973897.521316,21813337.0059808,15108848.196211,17067097.7749499,15792544.9181812,20268811.876661,17586675.0607663
"20090406",22679073.8263103,21515021.9490925,22170832.2215583,22796540.8346726,23095908.7740375,23056904.6842154,22977274.5546767,20855469.8768348,21125475.5876752,22990444.2705533,21160288.1926011,22387016.5515725,21029831.1854119,22946630.6271412,21162653.758752,21935902.5376438,22781743.9317196,22110215.7415522,23223975.7931743,21440151.9509,21201959.517074,23186810.5535427,22909730.0331341,21830692.531138,20111536.8219442,20873214.2642815,19898683.2536785,20662338.6335723,21912383.7665148,22147432.9324308,22358657.9328015,20438044.1347865,22382930.5651177,21353873.3493407,23189494.1976024,22762679.3465524,22888650.5277034,22135414.6035973,20972306.6097181,22418586.5711714,22361956.1539354,23167058.7710561,23367618.1041856,21385546.7854291,20209810.492974,19393040.9718233,23048748.5458962,22822023.7203436,22300480.4960181,21360750.9695446,22053027.6899675,22736117.3017948,21590850.9151813,22548043.9749052,20661568.5301017,22047850.026748,22999607.6309526,19971439.1985193,22393935.6124724,19900699.2098605,21511129.8267865,22268675.0409447,20545142.0303285,20976189.4140003,21043671.0003124,20137990.0037068,21365715.0411036,21456600.9071812,21733426.2902343,19957748.808248,22551606.7444089,21499604.7628392,22489404.2559406,22153444.1376398,19973124.7455664,21854579.3521427,21627257.380832,20709041.3276971,22331020.1269573,22055060.9770376,20400520.243676,21124878.9434496,21206635.2206752,22558846.5927688,20040849.555822,20287736.0705784,22716739.1623786,21396809.7094284,20296290.9791869,22516029.1049759,22666290.4074238,22332732.6205446,22781661.8207402,19580883.6884538,20272068.1981218,19599593.2934256,22739198.9689952,20842897.8364282
"20090407",23796297.5073451,24059248.9804935,24366515.9395289,24865119.9983006,25184148.5679573,24763294.9132808,24919631.9596286,24159375.817667,23152835.5797168,25966314.0089666,23833791.0732608,23869530.2113509,23936076.9620981,23937536.8462589,23286304.7392777,23562114.3839355,24780407.8669437,23962300.9044393,25520840.6447865,23943153.8755128,23750963.9030207,24488253.5510525,25289168.0449078,23235691.260086,23976019.1697898,24682095.5875333,24247217.3663815,23832458.7055415,24281263.3218799,23661778.2808692,24539274.9489435,24120948.5123381,23272543.2625509,23741050.2186287,24193233.2282422,24719112.3289516,25109562.8487546,23725868.2966718,24518926.4213906,23663984.6896272,24585398.7962356,25687364.7068284,25190687.6993269,24870416.7160625,24405641.7135705,24042146.1467111,26026954.5926915,23827455.4973409,23779015.519689,24078112.5414684,23906224.8838348,24862838.5607607,23862310.8805085,23360607.5720453,23885326.6306848,23183006.4636111,24813505.2602285,24417138.7119626,23584268.1000166,24180640.0578814,23374197.3435365,23248717.6451894,23964761.319839,23790528.8785641,23929013.6824013,23379596.5620558,23502003.2899321,23680614.7229638,23954051.7840872,23831197.2100194,24442505.767799,23584002.9423741,24547889.3755625,24202778.1918615,24101962.0345824,23412316.2057966,24030105.5281783,23778203.884466,23670791.4170522,23745350.3887735,24188530.607432,23400929.5721282,24014598.0943902,24348994.5366362,24391869.0868541,24620493.8132195,25110778.4994359,23275162.3470597,24050010.3467521,23949990.6486964,23577738.2630462,24825389.035818,24762126.8653153,24109835.7994665,24034824.8145699,23560987.7294154,25425225.2783493,23588324.8431136
"20090408",22045250.0366671,23061446.0309763,23003876.3766881,23799762.9011803,24281720.7067465,24335397.7231927,23980779.2986664,24374206.0491038,22917129.232322,25207223.9240277,23091819.2583383,23203878.4740281,23661432.522098,22789982.4840147,23285205.9259252,21365529.5265709,23769945.3114093,22661659.9940149,24707850.9559837,22808257.2788268,23122220.8908711,23087818.0131053,24197354.0899859,21608563.1948206,23442877.4823026,23458088.7748711,24692122.6242872,24355319.5010151,22540802.5392174,22203262.9541805,23538998.7948508,24031096.1231165,22236893.5528111,24012088.0008158,23112086.1855537,23569558.2556239,24483745.5536114,22759023.0530613,24606152.3113699,21945024.0226592,23669100.5962211,24325619.2268301,24573639.2768608,23583354.5979492,23498092.9477139,25245173.4856862,25137462.6578232,21925150.0532071,22745402.3065538,22458614.0828199,21939399.7858596,23576661.7033731,23601669.5429647,22541187.5905668,23253477.6796567,22507883.8416324,23448239.2483663,25409773.2357777,21816398.5382039,22757356.8398314,23565313.7575543,21740348.860136,24576579.8419738,23625781.669765,23552170.7061966,23454978.5321023,21986273.132815,23665995.081168,23376138.9699066,24482352.4644982,23581553.8513058,23490990.0287337,23531908.0640476,22261150.7786283,24365010.5546974,22163932.4499695,23231602.6793914,24115408.7111684,23190236.0186245,22645091.5807813,24043167.8723509,23042906.0865938,23140838.5564672,22718705.6976796,25051283.5490289,24138194.8339916,23900592.9212912,21775310.8141832,24820230.8268284,22227180.4573081,22216355.66722,23746290.2946565,23855155.9826149,24766518.4817224,23493470.1619388,24292553.1197034,24829639.7905041,23939462.6728181
"20090409",12624493.8522633,11434644.2510863,18984232.4625144,16786912.2299047,18443626.0574918,18490099.7924579,18118022.7892785,10816730.4677139,11778290.5477517,21265984.9071461,11213388.8520264,12610375.0945638,11236265.8995046,14619985.8959944,11776018.7444513,12117140.6814409,18238478.3621109,12209585.1136331,17878721.4259748,10827155.7827619,11489651.0766532,13324604.1831113,19131359.623967,12524236.8727234,9340950.79551275,9311874.99304294,10337403.144039,11054846.2750429,11367712.102785,12721131.7159722,19017156.2378691,10703616.2276021,13203937.1994057,11518938.4061935,14137171.322221,17026671.5136911,20075009.9478124,12512349.3289638,11017131.5034701,13201919.9141721,18286620.8244233,20491114.6060603,19561932.7422921,10227230.3391148,10089855.2326344,10524193.733936,21283873.1154915,12615662.9272173,12780903.1322532,10726459.4723583,11786622.2549131,19232939.8091372,11441650.6446537,13867921.8109194,10354182.4071582,12610276.4846269,17752046.1334614,10678381.2144758,12631163.6925179,8603392.36288984,12103196.0206407,12294718.5889186,11309516.3205514,11437261.1225415,11068965.5592419,10727872.2737006,12579762.0795761,11260088.2710604,11840015.3263183,10828810.8018184,17285064.8791517,11691500.3055459,18539816.3159805,13472106.3092941,9981590.26253863,13568101.7307654,11774014.9449741,10963474.9048417,17598046.322723,12286133.6352894,10205627.1642049,11696417.6370925,10667757.8774054,12230205.5804268,10694024.9409102,9644130.32042852,19346666.8553294,11406888.0331112,10924817.3634952,12465486.9724085,13426571.5482864,17076775.9380832,17502705.0886449,10264418.7125478,11001789.0851452,12306240.342317,17437826.9146391,11065430.0848237
"20090410",18273517.6522868,17999721.7252216,19166043.5449745,19645482.4631554,19323592.4802065,19759701.6695683,19776839.4933164,17919944.0956171,17662486.7905374,19539391.9956358,17737499.0473695,18497654.6380468,17766435.7188246,18561432.1795266,18271394.0268344,17972835.4089482,19464458.7699122,18490152.8777158,19324235.6711965,17909563.4787424,17811196.0258662,18375193.9517427,19292210.2482103,18014050.0636089,16760311.928306,17037476.9230698,17113641.9613942,17957998.99691,18207957.8516825,18116132.8734598,19266370.2685377,17288167.3112949,18523977.5282202,18491981.6465362,18823706.504708,19463060.9931237,19747693.9542439,18446239.1147276,17895768.4935444,18223447.8076022,19390376.183715,20026330.0421315,20080642.2765029,17529816.8950194,16562602.5008153,17063189.1937939,19474288.3981843,18413786.2075004,18095880.5119093,17346016.5126129,18151988.7659298,19646064.0690676,18352568.4957237,18470785.9114044,17350390.1717344,18195795.7459278,19842170.3613228,17370870.8997706,18342305.6856704,15686280.2997083,18555994.1939283,18210638.2539334,17942311.9608229,17811484.3321968,17885456.2537582,17308882.7774881,17714653.2555199,18450886.5865995,18329656.9345906,17351440.9503669,19200438.5245171,18350021.8658522,19460760.9934538,18454141.9291426,17196030.1644977,17443722.809734,18122456.2364912,17916869.0360747,19222977.0558301,18292640.5756349,17279569.1929161,17904866.0150751,17705282.9858919,18737960.5599346,17383803.4708013,16898368.0126361,19871580.4067683,17823198.5555051,17711724.7080989,18602403.4552724,18556404.2926362,19509539.0013899,19516214.575363,16987751.6144314,16848485.6755354,16304522.6771674,18556220.8383764,18131443.8717123
"20090411",16758297.9612075,17697742.6352181,13980926.6142579,15638419.8125723,12985066.4493052,11074469.3378762,14357850.4325205,17226832.4287487,15034296.5261708,11378631.3876366,17104468.1097366,16527526.1148137,16800357.448471,13485855.4109595,15777473.3260002,18005347.9448234,13757037.4593963,18250025.2456199,13995248.6285448,18819121.3448186,16519413.2796695,15687921.3080839,13389769.269801,16385707.3911323,19592238.3280317,20256535.4941544,19592580.5825856,16081636.8591065,19449178.0490816,16147381.9014455,13250422.2208322,17870537.3495322,14876343.7747589,15569655.8427898,14374487.9072233,15087238.8614021,10517594.0664638,16810719.9141961,17914362.0909279,15941533.2494017,14214052.3561856,13655716.3848321,10777604.9544885,20649945.8841662,20809080.8240661,17583082.4605348,11535796.5537719,17523074.355147,15624076.8259375,18764692.5218325,18506877.1942468,13883647.0164353,15748896.4925255,13803062.9673326,19197239.7747987,15938139.8266305,15071250.0157564,17388339.0799856,16476685.1886947,19742850.3218072,15366747.4099065,16472647.4260317,16926239.9838776,16513832.2618167,17391868.1232938,16969647.3935577,17802812.6912453,16088286.3704843,16369058.5298154,17234670.4661785,14212067.6915571,15762355.3109528,13740377.2497872,18654904.6554625,19637605.00139,14718314.9898121,17077313.6750222,16308204.2053932,10732810.8803393,17229856.8808852,19372524.6211086,15824696.2699978,19091366.1788716,18630257.8311642,18054711.8526108,20518054.6456615,14620632.0376198,18145687.7329173,17199850.0972196,17522708.6533751,16040938.8188312,16513561.6414834,14671847.1199262,18313777.3421952,19114259.9261621,19301317.9549173,13897460.5982004,15789113.6337332
"20090412",3602388.82803685,2867785.23127463,9357549.98491924,5063637.3517838,5613254.88067992,3575435.92705157,5638522.53881108,18329.4740627187,1590076.49758301,11575374.6478917,1500807.70418096,886876.434111044,669642.687713581,3124830.41240221,250871.670892021,5445325.69380901,5651869.37859478,2195324.86593922,6833197.72147685,2143351.82571965,1146744.98194444,2096442.87310435,6449587.18025442,2205747.34737657,1485650.34400152,3034742.05015395,-114662.978470089,48951.5693586058,4179657.56285696,1429383.96405612,7886297.96140731,1518911.07771903,2768485.24943429,-369105.67019766,2362587.33273827,5014212.73191572,6993480.40046289,-238877.864421834,845566.845899588,2456884.57020618,6781699.18124669,10339172.9017629,5789941.80331478,4277140.1390182,4884144.81665027,734639.80353985,11975899.9577523,5587142.23873744,1758902.53181549,3576303.01743439,4069929.96058152,8620861.25886321,563967.984148195,1145254.57899714,1442634.38489476,1005879.53812377,6379078.40855047,445397.251603629,1959881.35488563,4180027.43786115,-608276.789387588,2898211.28273783,945769.238845938,204270.587137212,1067889.96764195,607794.162427846,3473896.39449639,-45047.5762214484,1025923.66742456,839842.481480664,4240129.27378059,77320.5805961715,7110339.46682069,6373208.05486271,593711.646628432,4079625.48442537,1472212.49370715,-561796.561130837,3114172.67149077,-37693.5500640856,765009.243302323,482302.758403409,1268964.15283101,2909505.95132075,1017109.7547567,2113864.88166646,9441349.83674556,3048339.05653621,431247.605538483,2156072.70485844,947980.83011961,7494225.2100337,4921532.57048083,1230406.80998402,2389683.32365344,1968789.42938098,5527516.40369581,-209239.608321425
"20090413",17674485.4478412,16541979.596959,20768818.2649947,19967815.2879987,20350092.5530381,20831066.8910259,20478026.2633418,15709557.8489984,15809723.6967528,22592741.4303762,16186713.2430816,17398854.1611509,15869487.7014553,18792696.7180194,15830845.4488353,17833163.0327906,20396194.7541102,17661959.1785015,20364030.9132982,16907476.1235658,15889101.481249,18051650.1217491,20758215.5968491,17541209.1876544,15834739.3951707,16369367.8974991,15917251.2532266,15195501.3021884,17665293.4331758,17599332.797782,20730328.389506,15646771.7019364,17845683.9701305,15685956.0648157,18646800.7402984,19939244.8454021,21707061.139923,17362980.3143082,15985123.4630887,17909879.922451,20479475.6760344,22032560.966721,21605925.0426066,16990703.7627284,16451067.3342609,14755602.4798854,22460809.2934156,17614298.0904196,17512521.7003578,17004425.8190089,17735189.434745,21114975.6217408,16193824.2428296,18190115.2281227,16321895.8117625,16936439.1982455,20557816.9835578,14734539.8575796,17698048.6419541,15375912.6110187,16024508.5027777,17396096.1499111,15314279.0409143,15800575.6934845,16089555.1192559,15464220.3441072,17291483.1624169,15944677.8977144,16321442.5768661,15095111.3020831,19573534.7419366,16146609.5178858,20635553.3994964,18354518.6108007,15959704.9247504,17696189.6589316,16564392.2971862,15418486.0884263,20169875.9114249,17311263.9036166,16121616.7557692,16020995.4893034,16635257.9727033,17908707.9165397,15359076.3793702,16049306.7406565,21457683.5170312,17111166.0917465,15065533.2550829,17818957.8245286,17793464.5335229,20289797.0981602,20038614.6071334,15042152.0231194,16541807.2013209,15520351.0156516,19668508.8352432,15473199.9914504
"20090414",21396367.6940358,22119788.2326977,21287657.9416591,22219491.3688317,21948978.757345,22209435.7317627,22006270.2906784,22617440.1766284,20841274.0902436,22393887.9180086,21903932.5242766,21601099.3642152,22133923.1044241,21097713.6211879,21545502.3830111,21287476.6643345,21718907.019693,22073625.4735828,21924367.1139486,22256662.8617681,21746966.3311196,21433313.1505282,21959850.5132051,20891001.0676387,22657264.2886211,22964815.384826,23322144.3266032,22237314.9530702,22447251.9153479,21188935.2971326,21451018.5022068,22557199.3095004,20850422.1522507,21951796.0725277,21432034.3289293,21919845.1076403,22145873.0416365,21709115.8320683,22970005.7612096,21055789.5482207,21731677.1844996,22195279.2902882,22426249.4220381,23225121.9463911,23061063.2986872,23087419.8162249,22354006.6478378,21488605.6365221,20984896.1602538,21912041.8727706,21781255.5241784,21689615.4346921,21872639.8288964,20906630.6698492,22482500.6114749,20994812.3870683,21886151.2709077,23175954.0171184,21076732.2366498,22115181.3407135,21639256.8909526,21046177.5970256,22569865.5381802,22002287.4375839,22209372.7684467,21947298.4872019,21647567.5651957,21942125.0204351,21902340.4310426,22558636.2903585,21640687.8040269,21768109.0289606,21540922.473818,22225311.957095,23150283.280756,20287362.9663424,22033992.2257981,22185143.4127709,21236039.5879939,21745897.1714693,22967308.4916314,21469209.7385826,22446925.2072378,22314882.3808832,23183359.0601245,23333743.4065863,22088939.7381383,21433588.0914251,22761877.8481243,21679028.6243912,21357647.0660982,22361559.6236898,21955823.465359,22980411.5245823,22496241.0005995,23132152.5368665,21902625.4155674,21945274.6231589
"20090415",18117769.6101287,18764279.6644802,17880912.6347377,18319302.47843,19365076.3046147,20034176.4668242,18533702.2752795,19819992.5784203,17854135.6213171,20829475.991476,18691362.6093389,18502914.2351114,19166843.3430665,18579699.4007229,18667387.1141526,17970677.7733969,18503318.056617,18810520.6481958,18373081.6875183,18972444.8243004,18524434.9508516,18903665.565378,19037317.0103779,17775687.3879541,19961941.0530097,20017436.0647447,21213433.058787,19607371.1402553,19138220.9004541,18342419.00227,18453180.2549695,19887444.9145891,17932944.8670234,19052721.6959943,18612859.7071499,18177297.9561541,20382228.6229624,18738006.7010332,20270609.3657173,18312695.7077238,18313864.9796097,18863419.2558293,20535768.4051839,20296921.295895,20763512.5455939,21025754.7374077,21017548.4152175,18111102.1243348,18021479.6016422,18810811.6808155,18353402.011375,18183543.0864588,18938805.8894776,18190493.8800085,19626643.7516222,18020867.1525056,17713568.8115047,20932554.8947368,17774464.6576525,19749112.1068598,18855778.444005,17726166.4778326,20036204.4876139,19087623.5873982,19135422.3154136,19126360.7108468,18314120.1788225,18908069.1048384,18812329.1703008,20192683.7187289,18498022.011579,18936735.998552,18213710.5080147,18753178.6629982,20872160.2818601,17711612.8297701,18837080.0318446,19334692.7612572,18898542.897793,18630458.5828181,20465670.3927864,18600994.8336436,19360005.7381125,18878815.3823281,20805975.674391,20817765.3526967,18547797.3200357,18089667.1948351,20347106.791394,18298000.2226467,18373971.5421664,18494164.2412732,18562003.2928459,20785966.6652811,20122074.468325,21091483.8496559,18976644.9747334,19078568.6899796
